dates,1m,3m,6m,9m,12m,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y,25y,26y,27y,28y,29y,30y
2015-12-08,0.9997329046922964,0.9990828419510889,0.9977739662812265,0.9961032441090455,0.9941632674567614,0.9833454218189203,0.9691455831138097,0.9529319937674853,0.9352136807119562,0.915884735156021,0.895449660655297,0.8746954547450962,0.8539521771454598,0.8332969393425133,0.8127015915719743,0.7922598683381049,0.7721085357988212,0.7523252071066676,0.7329836189184603,0.7141216089719404,0.6957820866896308,0.6780059598764405,0.6608052991733291,0.6441776099592287,0.628123708515796,0.612634114266566,0.597654060163137,0.5831717384792948,0.5691123295794651,0.5554490430450436,0.5420901252651708,0.5289553172347046,0.5159999271780836,0.5031330361974451
2015-12-09,0.9997283238279997,0.9990928237160659,0.9978038337618902,0.9962074382824588,0.9943510914494755,0.9836773096342571,0.9696069320797513,0.9533905428335869,0.9355764569254718,0.9162159544625239,0.8957569882532666,0.8748330555932994,0.853759776346017,0.8326936512884388,0.8117047861850345,0.7909189676410712,0.7704493959799358,0.7503980084238123,0.7308132678590034,0.7117260966354396,0.6931836685767069,0.6752159449375851,0.6578369374487214,0.6410620233857052,0.624861712185196,0.6092438057553894,0.5941370926675853,0.5795297123937211,0.56534692962954,0.5515619778433176,0.5380632453219868,0.5247901782953357,0.5116772672055969,0.4986114630225802
2015-12-10,0.9997116664935223,0.9990728603855622,0.9977490780798518,0.9960920817403124,0.9941632674567614,0.9833454218189203,0.9688540000115446,0.9520995939261573,0.9337503645984989,0.9138945831441242,0.8930367513018438,0.871840078963382,0.850611729601167,0.8294599605335895,0.8084004202949955,0.7875287578437423,0.7669909680737368,0.7468610759225289,0.7272058121122535,0.7080664699908585,0.6894889975999969,0.6715021914255215,0.6541189728126057,0.6373536550520675,0.6211758810557105,0.6055752751944077,0.5905142802557922,0.5759448943200608,0.5618095879685607,0.5480616075153952,0.5346080322150839,0.5213880766318155,0.5083360631473813,0.49531756208295225
2015-12-11,0.9997199950913748,0.9990990624204624,0.9979034049462081,0.996408445757268,0.9946774808002378,0.9848526355496904,0.9715486496173099,0.9559675875953498,0.9386534406058279,0.9196312847597414,0.8994090768291548,0.8787014588373183,0.8578749280481126,0.8370899400836036,0.8164091218755735,0.7959619783305381,0.7758616488889469,0.7561701014191601,0.7369488484569645,0.7181901815818161,0.6999522688534119,0.6822489374361107,0.6651225778600509,0.6485569291482751,0.6325703859050305,0.6171208085643668,0.6021884210295487,0.5877448024704909,0.5737344720132291,0.5601125858156804,0.5468075598025876,0.5337402098259777,0.5208669453345681,0.5080758119229881
2015-12-14,0.9997062529793329,0.9990815942444908,0.9978536168701124,0.9963674932116238,0.9945488776018642,0.9843331906655272,0.970561602719876,0.9543914937701391,0.9364470939432602,0.9169291959212602,0.8963704616540025,0.8754102378337923,0.8543808115858675,0.833424813732398,0.812600689606098,0.7920124815301552,0.7717765116194517,0.7519733736473191,0.7326374910061413,0.7137697951953377,0.6954396359048826,0.6776449768173194,0.6604254718428303,0.643778626695864,0.6277052637742551,0.6121959084374441,0.5972137044655169,0.5827112167821776,0.5686503779676526,0.555005631416069,0.5416863442968961,0.5286132843304452,0.5157638185657506,0.5030056378282242
2015-12-15,0.9997016723592735,0.9990778511433946,0.9978486383357481,0.9963265440321535,0.9945290954459518,0.9841468483383998,0.9700673072586623,0.9535201407404669,0.9351782815769699,0.9152796727360372,0.8943579684538515,0.8730452569833679,0.8516850212541699,0.8304212893047961,0.8093298263084997,0.7885129574748163,0.7680702819892498,0.7480597374139294,0.728487791600232,0.7093630733001558,0.6907087286732048,0.6725883973958086,0.6549956740593644,0.637971946004061,0.6215185004796951,0.6056263027345924,0.5902946662222698,0.5754792943178803,0.5611828575850988,0.5473458070474189,0.5339401126427951,0.5209127425983684,0.5082260354085164,0.4958172290468134
2015-12-16,0.9996887635649434,0.9990304409570512,0.9977291684126928,0.9961181276565225,0.994183035061853,0.9831883881597697,0.9684473352777138,0.9513708678425066,0.9326717326555759,0.9125092415303588,0.8913920380807019,0.8699457266139646,0.8484828982886453,0.8271169098626784,0.805877995687284,0.784878723829406,0.764227528612067,0.744009679496276,0.7242547763030595,0.704999675428686,0.6862861972638716,0.6681393484255137,0.6505993268463537,0.6336482994105428,0.6173027083117772,0.6015192377965676,0.5863122645497811,0.5716181694426877,0.5573995585369503,0.5436120174807302,0.53020474610863,0.517080351622456,0.5041958656288195,0.4914838795316614
2015-12-17,0.9996721075487239,0.9989980050009839,0.9976793977209011,0.9960809196217483,0.9941533839489959,0.9832866766081709,0.9687381035011771,0.9520787280256118,0.9340391589040142,0.9146520734046453,0.8943829125199789,0.873835386090622,0.8532843215465533,0.8327768889880831,0.8122670025623926,0.7918565206671889,0.7716891873732024,0.7518562972977691,0.7324769461784321,0.7136044319942655,0.6952993690274382,0.6775927323449864,0.6604839789947661,0.6439877741849809,0.6280739455262603,0.6127323723721537,0.5979077179306385,0.5835691473596434,0.5696400797211604,0.5560529396509554,0.5427322429347146,0.5295953311372791,0.5165530729785154,0.5035105446115579
2015-12-18,0.99967377312537,0.9989855301940879,0.997644561191028,0.9960102320131136,0.9940743229608304,0.9832089107790808,0.9687397501182808,0.9521229713777917,0.9340883244254183,0.9147662353616924,0.8945912963615149,0.8740971780490079,0.8535385186092498,0.8330070494845501,0.812513894234564,0.7921509046775975,0.7720680270558917,0.7523501499753064,0.7330812680854056,0.71432570480952,0.6961152148919176,0.6784769273498468,0.6614377380895894,0.6449961014711872,0.6291202386165888,0.6137985666934771,0.598992292979131,0.5846337075978423,0.5707008373565298,0.5570687305401414,0.5437199657491736,0.5305525222526782,0.5174562067055696,0.5043567603437413
2015-12-21,0.9996771042953125,0.9989955100146802,0.997644561191028,0.9959990717288653,0.9940249162285502,0.9830720953865516,0.9688583063339604,0.9523972171933757,0.9343239268811001,0.9150203033243316,0.8949662129865757,0.8746340376641907,0.8542595713704909,0.8338877568093003,0.8134973994424964,0.793196236847579,0.7731030543334046,0.7533515345388777,0.7340245324470251,0.7152123820121125,0.6969494550415585,0.6792801502653897,0.6622197311394821,0.6457524945441162,0.6298804261035712,0.614560431419154,0.5997717539668547,0.5854665867389797,0.5715683908362793,0.5580096187487416,0.5447349056269605,0.5316626610510105,0.5186835180198884,0.5057023058907548
